,0,1,2,3,4,5,6,7,8,9,10,11
1704,Bv6lyqmlDEU,michlegacyartpark,374,216,141,"John Richardson (2003). \""Ontonagon.\"" Michigan Legacy Art Park\n..\n..\n#nomisculpture #nwmi #nomi #sculpture #contemporaryart #nwmiarts #isday""","1554556677,""",1555816563,https://scontent-ort2-1.cdninstagram.com/vp/87579f7397727e3f8747e7e3984f7c46/5D755C4A/t51.2885-15/e35/56786362_307258263288683_6489432134127361809_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,33,33_wcpjkygkjo.jpg,
1705,Bv5xHD7nLQY,whtlatina1214,199,438,11,"Life\u2019s crazy sometimes how things don\u2019t work out for the better \ud83d\ude0f. \u201cMy shooter my shooter \ud83d\udcf8\u201d @thedonquan \n#TGIF #Navylife #Finallyhere #NWMI #Jordans #Mixed #Blasian #awesome_photographers #collectivelycreate #iglobal_photographers #icatching #ig_exquisite #ig_great_pics #ig_masterpiece #master_shots #moodygrams #photographyeveryday #photographyislife #photographyislifee #photographylover #photographylovers #photographysouls #shotwithlove #throughthelens #worldbestgram""","1554529057,""",1555816564,https://scontent-ort2-1.cdninstagram.com/vp/5a5a9f5106b22134fdaf58750ed6872a/5D361615/t51.2885-15/e35/54429288_470847077067982_1147052599023866905_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,49,49_hsqvhleppc.jpg,
1706,Bv41lPPD9Ji,misportsnow,332,40,926,"#McBainNMC hosts league rival #Roscommon to open up NMSL #HSGirlsSoccer play.\n#910Sports #9and10news #nwmi #NoMI #SportsExtra #NorthernMI #sports #localsports #highschoolsports #MISportsNow""","1554497847,""",1555816565,https://scontent-ort2-1.cdninstagram.com/vp/ec48b69a5d8091256b4da2925cb43fc4/5D381D4B/t51.2885-15/e35/54511203_110596323459471_7700077475072676157_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_lqwptaovci.jpg,
1707,Bv2TcQgFl2p,chinabearhouston,857,102,23,"Seeing some open water along the bay shorelines. This is on Bluff Road by The Bluffs. #omp #oldmissionpeninsula #nwmi #nomi #tcmi #tcmichigan""","1554412838,""",1555816566,https://scontent-ort2-1.cdninstagram.com/vp/170b25f7bc1efe83042469c9cd10fa2b/5D3F08F6/t51.2885-15/e35/54425513_399929407400612_4542785267175894414_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,58,58_ciyzbdgqxn.jpg,
1708,Bv1T9mEBTCF,9and10news,22.1k,285,"4,654","Thursday is the first day of a new exhibition at Artworks in Big Rapids! \u201cWhat\u2019s in the Truck\u201d industrial arts exhibit features local manufacturers like Ice Mountain, Reed City Group, Haworth, and more! The exhibit ends on May 28th. Tune into #MTM to find out more.  #OTR #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1554379557,""",1555816568,https://scontent-ort2-1.cdninstagram.com/vp/fb76039f80ede48c33a72f69a3676732/5D3F8A35/t51.2885-15/e35/54196538_2099522423458426_7007474263898673941_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,101,101_cacueqpfhp.jpg,
1709,BvzsecxjVCH,misportsnow,332,40,926,"#McBain visits #Frankfort for a season-opening #HSSoftball doubleheader.\n#910Sports #9and10news #nwmi #NoMI #SportsExtra #NorthernMI #sports #localsports #highschoolsports #MISportsNow""","1554325300,""",1555816569,https://scontent-ort2-1.cdninstagram.com/vp/62b940be985775a1f0f20360f6a5ea27/5D34214E/t51.2885-15/e35/54446725_514969938907750_7780229153809059756_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_pxqsxnflbo.jpg,
1710,BvzRtJqHlbI,rajiv_si,96,72,35,"#nwmi""","1554311265,""",1555816570,https://scontent-ort2-1.cdninstagram.com/vp/c78829e911d0c8d5ce1e6812e9936499/5D58D77C/t51.2885-15/e35/54446982_128833544860303_2574782002321766419_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,22,22_bcdunpkeao.jpg,
1711,BvwG3b6hJhW,hijason74,64,233,12,"KC Hobbies and Toys is Northern Michigan\u2019s and the Upper Peninsula\u2019s only full line hobby shop and toys store.\n\nThey have remote controlled cars, boats, planes, trading cards, and more!  They also have a radio control car race April 12-14 at Kewadin Casinos! Watch #MTM for more details. \n#OTR #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1554204919,""",1555816570,https://scontent-ort2-1.cdninstagram.com/vp/34a0a6141f9ef0cfd2292c92b88341f6/5D420161/t51.2885-15/e35/55833149_578367129356081_2747593509179816943_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,114,114_edpqjcjpif.jpg,
1712,Bvupn3slNEX,james_ojibwe,58,781,2,"Spotted this whale off Haserot Beach in Old Mission Harbor. It's a little early for the annual  #LakeMichigan #WhaleMigration, but we watched this one play around out there for quite a while. #OldMissionPeninsula #nwmi #nomi #tcmi #tcmichigan #michigan #puremichigan""","1554156032,""",1555816571,https://scontent-ort2-1.cdninstagram.com/vp/5b7cfc66dd752028c7dfc63f3cb1373c/5D46F201/t51.2885-15/e35/54731906_2291378451105197_1085824271105180504_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,80,80_mnrczlqzwa.jpg,
1713,BvthusABN1G,cherden81,152,165,323,"The Frederick Meijer Gardens and Sculpture Park, Butterflies are Blooming exhibition is happening night now until April 30th! There are over 7,000 butterflies! Watch Michigan This Morning to get an inside look \ud83c\udf3b \ud83e\udd8b #OTR #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1554118340,""",1555816572,https://scontent-ort2-1.cdninstagram.com/vp/68dac5c9ba6937132ab7e09a390affbb/5D53B9E1/t51.2885-15/e35/54731927_159280255088487_7818547214553280438_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,219,219_rfvvluqfoq.jpg,
1714,BvoHAgJA4un,toprealtordebie,25,33,36,"39 Acres between #tvci  and #cadillac #nwmi #puremichigan""","1553936558,""",1555816572,https://scontent-ort2-1.cdninstagram.com/vp/b240793783cea36a38621f4af5eb46ed/5D43BD13/t51.2885-15/fr/e15/s1080x1080/54002609_2160672610645916_1343247665970128061_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_zvfpbarbva.jpg,
1715,BvmdMEmhZTP,nckstagram,"5,446",489,642,"Doozie\u2019s Ice Cream Place in Mount Pleasant is opening for the season today! Junior Reporter Mason Purrenhage and the Four\u2019s Madison Gardner get a behind the scenes look at why this business is so successful and has been a Northern Michigan staple for the last 35 years! See you at 4\ud83c\udf66\u2600\ufe0f #9and10news #nwmi #NoMI #910News #localnews #Northernmichigan #news""","1553881078,""",1555816573,https://scontent-ort2-1.cdninstagram.com/vp/742b7684c34b546f3e604a4576553454/5D5546D4/t51.2885-15/e35/54247870_2319082511641106_6547705103189752197_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,170,170_kefhxjlopr.jpg,
1716,Bvkk3pqlNyf,jimcarlene,53,70,12,"Island View Road. #OldMissionPeninsula #omp #tcmi #nwmi #nomi #tcmichigan""","1553817996,""",1555816573,https://scontent-ort2-1.cdninstagram.com/vp/cf2a103fb915a8309dbddb9a30c424c6/5D732953/t51.2885-15/e35/53673360_383425942492589_2938603847888538243_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,98,98_noklchhxft.jpg,
1717,BvjhSUZBd89,9and10news,22.1k,285,"4,654","Are your kids bouncing on the walls this spring break? Why not give them a chance to bounce on inflatables and obstacle courses instead at Busy Bodies Bounce Town in Traverse City! #news #mtm #OTR #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553782563,""",1555816574,https://scontent-ort2-1.cdninstagram.com/vp/5818dda782cde04edc412ab720d61c4f/5D43C540/t51.2885-15/e35/54248070_396651621169870_6225616696722106675_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,131,131_vtsrpfnnyf.jpg,
1718,BvguBDuh6-d,9and10news,22.1k,285,"4,654","There is a brand new batting cage and indoor training facility in Kalkaska for baseball and softball players! Check it out on #MTM! #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553688574,""",1555816575,https://scontent-ort2-1.cdninstagram.com/vp/4ab5e6c573c3513c2b074670709e1583/5CBE13FD/t51.2885-15/e35/54463738_370956596966635_6103411210732177998_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,75,75_btifxvlgwb.jpg,
1719,BvfcIJ_lWFa,deemoooooo147,"1,008",97,28,"Sunset over (still) frozen West Bay. #OldMissionPeninsula #omp #nwmi #tcmi""","1553645640,""",1555816576,https://scontent-ort2-1.cdninstagram.com/vp/b2f5230fe3252d6405657128d70d1308/5D352D74/t51.2885-15/e35/53435629_2401826263170093_8436622719757379789_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,51,51_vvzusgddck.jpg,
1720,BveFZ2hBSQR,9and10news,22.1k,285,"4,654","It\u2019s spring break here in Northern Michigan and you might be wondering how to spend your staycation!\n\nWell, the new craze in Michigan for a fun night out could be unleashing your inner lumberjack by throwing an axe at a bullseye at @targetaxe or an escape room at @escape.michigan! Wake up with the On The Road crew to find out more! #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553600172,""",1555816576,https://scontent-ort2-1.cdninstagram.com/vp/c5e855376dfe1c17d2c34f4463ba29f9/5CBE749B/t51.2885-15/e15/54511727_319713605356456_4526781687061676569_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,139,139_zhhvuvptva.jpg,
1721,BvbhIhkhfo2,9and10news,22.1k,285,"4,654","Phat Boutique is a unique shop in Sault Ste. Marie for all things fashion! They offer free styling sessions to help find your style. Watch #OnTheRoad this morning to find out more! \n#9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553514047,""",1555816577,https://scontent-ort2-1.cdninstagram.com/vp/710247f52fe0e5d2cf5214819abe6c94/5D736997/t51.2885-15/e35/54247721_2230024007114610_4892794585723648403_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,104,104_iqifairhwj.jpg,
1722,BvVOxvZjluA,zahrasprayers,188,554,58,"***Late Post***\nZahra's Prayers Tasbih stall @nextwavemusliminitiative Celebrating the Birth of Lady Fatima Zahra (sa) in Rockville, MD \n#tasbih #tasbeeh #nwmi #bibifatima #zahrasprayers #prayers #prayerbeads""","1553303097,""",1555816578,https://scontent-ort2-1.cdninstagram.com/vp/150b597fe5bd20f1fbeab156b3772195/5CBEE5E9/t51.2885-15/e15/53275057_2204698139779723_9105045186725834335_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,21,21_bjonouxbhk.jpg,
1723,BvUpKmRD1ME,misportsnow,332,40,926,"With all the excitement of March Madness, you might not be thinking about #football... but #FerrisState is! We\u2019ll take you to their first spring practice tonight on @9and10news \ud83c\udfc8 #910Sports #9and10news #nwmi #NoMI #SportsOT #NorthernMI #sports #SportsOvertime #localsports #highschoolsports""","1553283377,""",1555816579,https://scontent-ort2-1.cdninstagram.com/vp/05b50e1ad633c76f8ad3ca38ab0ed604/5D34BE93/t51.2885-15/e35/53435578_407715023378067_1685804194148067717_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,21,21_anteeoqnnx.jpg,
1724,BvRjFVkl_yB,oldmissiongazette,969,797,333,"First meeting of the new Peninsula Township Parks Committee. Story to follow in @oldmissiongazette. #OldMissionPeninsula #nwmi #omp #tcmi #tcmichigan #nomi""","1553179525,""",1555816579,https://scontent-ort2-1.cdninstagram.com/vp/730b5da290fe4cfe7fc0e6457076504e/5D758080/t51.2885-15/e35/54731524_124078898734486_7096158766072181862_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,19,19_szisejpckh.jpg,
1725,BvRVF1OhYE6,9and10news,22.1k,285,"4,654","Fick \u0026 Son\u2019s has been a petroleum company in Northern Michigan since 1958.\n\nLast week they just opened up Fick \u0026 Sons Diesel Garage! Wrenches are turning and the sales floor is open in their new state-of-the-art facility. \n#9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553172189,""",1555816580,https://scontent-ort2-1.cdninstagram.com/vp/a1ba589cad3d418bf5ec9060950bb04b/5D44C216/t51.2885-15/e35/54511433_137366183974720_8129758068255194205_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,116,116_ouaunzvxsg.jpg,
1726,BvPZ9_5lErx,tc_homeinspector,203,265,149,"#springhassprung #lakemichigan #nwmi #leelanau #exploring""","1553107638,""",1555816581,https://scontent-ort2-1.cdninstagram.com/vp/f9f7c02efe14001a47d26c3c154fbcb8/5D563E8D/t51.2885-15/e35/53293054_707507756318709_8289629271950745847_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_gscnvlgkmp.jpg,
1727,BvPDX-CD4wS,wxtomohare,266,168,242,"Getting ready to light him up on 9\u002610 News at Noon. #9and10news #localnews #nwmi #nomi""","1553095792,""",1555816582,https://scontent-ort2-1.cdninstagram.com/vp/32184e9849bded57fc7f6ffb15c00551/5D718E8C/t51.2885-15/e35/53439409_1625946520882481_2799859175865990906_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,22,22_twmwomjgaw.jpg,
1728,BvOkHH8Bcfq,9and10news,22.1k,285,"4,654","Lake Superior State University is Sault Ste. Marie is saying goodbye to winter and hello to spring! Today at noon is their 49th Annual Snowman Burning! There will food, beverages, a poetry contest, and daffodils! \nTune into #MTM for a LIVE preview! Chief Meteorologist, Tom O\u2019 Hare will be the one lighting the snowman! \n#9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news""","1553079401,""",1555816582,https://scontent-ort2-1.cdninstagram.com/vp/4c967637db87760f9d00c4db33b379b2/5D3C7B79/t51.2885-15/e35/53311963_2502647733101891_783560391253226859_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,214,214_ygdfqcudkf.jpg,
1729,BvNQmgWD90c,misportsnow,332,40,926,"Counting down to tip-off of a Division 2 Quarterfinal featuring #Cadillac and Freeland. Catch the highlights tonight.\n#910Sports #9and10news #nwmi #NoMI #SportsExtra #NorthernMI #sports #localsports #highschoolsports #MISportsNow""","1553035618,""",1555816583,https://scontent-ort2-1.cdninstagram.com/vp/184ba43b11349673d41ceff930e0e505/5D5398F0/t51.2885-15/e35/53368200_305638843454829_1371518241229120692_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_wwmyrtaofq.jpg,
1730,BvNPdj-lQKh,hagertyclassiccars,107k,191,"8,592","It\u2019s been 1 year with @hagertyclassiccars and it\u2019s been \ud83d\udcaf mph the whole time and I LOVE IT!\nDefinitely have the best job around. \n#savedriving #hagerty #ilovemyjob #tcmi #nwmi""","1553035020,""",1555816584,https://scontent-ort2-1.cdninstagram.com/vp/b8cd629ff69b53a85f2097d213ec9c86/5D36CEDE/t51.2885-15/e35/54511375_792211664477637_6827250134462513709_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,77,77_wtsfavzlns.jpg,
1731,BvNHGpan2id,hilgrace,854,841,458,"How bout this sunshine?! \ud83d\ude0d\u2600\ufe0fThis site on Stover \u0026 Ferry in Charlevoix could be the new location for the Beaver Island Boat Company ferry. Watch tonight at 10\u002611 pm. \u26f4  #9and10news #news #localnews #nomi #northernmichigan #northernmi #nwmi""","1553030638,""",1555816584,https://scontent-ort2-1.cdninstagram.com/vp/853e2dfabb26f35d9b2e48e3373c9eec/5D42668E/t51.2885-15/e35/52401413_1990684391059845_1594243155292082906_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,180,180_bkzzgzniuq.jpg,
1732,BvMcEv9FjFy,mostwantedaudio,"6,217","5,554",31,"Your identity plays a key role at your wedding, and we love showcasing sounds that reflect that. Cocktail hour \u0026 dinner are premium slots for these songs to shine. We won't automatically play Sinatra. Instead, let's cultivate a playlist that fits YOU. \n#weddingdj #dj #upscale #posh #customplaylist #berriensprings @southbend #mishawaka #granger #nwmi #identity""","1553008126,""",1555816585,https://scontent-ort2-1.cdninstagram.com/vp/3c4a1a3593ff8f938a29caa49c8bd966/5CBE22AB/t51.2885-15/e15/54247561_363756177808031_2322474183768103667_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_ikyjwooxwx.jpg,
1733,BvMIZKQgTqE,toprealtordebie,25,33,36,"Sunrise thru the mist! Last day of winter #ldow, ONEKAMA, MI, #onekama, #nwmi, #manistee""","1552997760,""",1555816585,https://scontent-ort2-1.cdninstagram.com/vp/d3ede98109b3edc6846810ab55bdf189/5D50EF60/t51.2885-15/fr/e15/s1080x1080/53123425_1849334018506626_4958527622472440196_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,2,2_rqzpskqfci.jpg,
1734,BvFDB-4FXRa,,,,,"There\u2019s no shortage of talent here in #nwmi! Over 90 artists are represented in the Northwest Michigan Regional Juried exhibit. Let us know what your favorite work is by filling out a ballot and voting in the gallery. The artist with the most votes at the close of the exhibit will win a $250 visitor\u2019s choice prize. \nImages:\nMarie Wohadlo,\u201d////.still.////.\u201d 2017, 168,603 glass beads. Third place winner.""",,,,,,
1735,Bt2DOQMlvvF,thefrenchham,13.5k,"1,841","1,268","GUYS, I THINK I CAN SEE SPRING FROM HERE!!! \u2618\ufe0f\ud83c\udf37\ud83c\udf3f\ud83c\udf33 #nope #justmybreath""","1550109368,""",1555816587,https://scontent-ort2-1.cdninstagram.com/vp/0854930f52458bf0bf037139d8b3c594/5D3E928D/t51.2885-15/e35/50952491_345477672725541_3437425972738284459_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,579,579_tpxtcueqkd.jpg,
1736,Bur04vlBj5k,patgregory68,59,89,59,"\ud83d\ude94\ud83d\udea8GOOD BOY: Meet Bricko, the newest member of the Antrim County Sheriff\u2019s Office. The 18 month old German Shepherd has already sniffed out drugs in the county! #9and10news #news #localnews #nomi #northernmichigan #northernmi #nwmi""","1551913791,""",1555816587,https://scontent-ort2-1.cdninstagram.com/vp/e7165b8940f4fc867526bbc68c783c82/5D39D631/t51.2885-15/e35/52457254_2293491064226525_8890468926005608266_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,905,905_aiwjbuzdpw.jpg,
1737,BissbT8Fhyu,brookeholle12,"2,517",887,195,"Nothing but love for and from this support group. Unreal. I do this for y\u2019all. I\u2019m blessed in so many ways. I love y\u2019all. #nwmi #forthemo""","1526173106,""",1555816588,https://scontent-ort2-1.cdninstagram.com/vp/c071cba654da2a768f4cca1f942d3646/5D3CE2AD/t51.2885-15/e35/31988071_478294552589609_1863012368959668224_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,722,722_grflwxvoam.jpg,
1738,BtdnPzxF8Uf,courtneyjbarr,167,"1,030","1,423","What\u2019s your sign? \ud83d\ude09""","1549289394,""",1555816589,https://scontent-ort2-1.cdninstagram.com/vp/08e7eb7c90e00157f124ae92cf3d5eaa/5D52F9BF/t51.2885-15/e35/49933958_601801533594708_3340819302643500010_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,201,201_kcmgzwkgzn.jpg,
1739,Bt2DkRoF-so,thefrenchham,13.5k,"1,841","1,268","Brb, looking for a valentine. More likely to find a valentine back here than spring. \ud83d\ude10\u2764\ufe0f\ud83c\udf37#soyouresayingtheresachance""","1550109638,""",1555816589,https://scontent-ort2-1.cdninstagram.com/vp/75d52b1c74553ef401e2c7d5e36961cd/5CBE696D/t51.2885-15/e15/51321807_288426691828242_3227456822178894760_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1201,1201_dihfufpagf.jpg,
1740,BucRJFPBFlP,nckstagram,"5,446",489,642,"This is definitely a winter wonderland! Elk Rapids you are STUNNING! Thanks for sharing @nckstagram \u2744\ufe0f""","1551391734,""",1555816590,https://scontent-ort2-1.cdninstagram.com/vp/cd43134839825f6feaa6c5795bb6179d/5D738245/t51.2885-15/e35/53209102_250113122538064_793836268161020257_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,559,559_kvqfjxkhro.jpg,
1741,BtMRrVJhA-W,yolo.baked,302,204,272,"WOW: Check out this video Bruce Hambell shared with us of snow being removed from a roof in Prudenville today! #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news #puremichigan""","1548707675,""",1555816591,https://scontent-ort2-1.cdninstagram.com/vp/4573345713c1e705430b84091de0c706/5CBE6B68/t51.2885-15/e15/50594490_239861846963584_7541947458689780186_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,571,571_qhxirsnnoc.jpg,
1742,BuEvqdhBSxU,peggystephens2213,94,73,272,"WATCH: Check out this video Cynthia Johnson from Beaver Island captured of a snowy owl with a duck in its grasp near the Erin Motel!\n#9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news #beaverisland #snowyowl #puremichigan""","1550602467,""",1555816591,https://scontent-ort2-1.cdninstagram.com/vp/dc8603cf2ef44a3020d458299d16fd51/5CBE1FBE/t51.2885-15/e15/51661772_103463050724753_4178389850319248139_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,224,224_qobktohaqe.jpg,
1743,BtN3vXsBPiI,michiganmuse,768,"1,409","1,928","This is how they're clearing the streets in downtown Traverse City this morning. Pretty fun to watch! #9and10news #nwmi #NoMI #910News #localnews #NorthernMI #news #tcmi #snow #winter  #thankaplowdrivertoday""","1548761283,""",1555816592,https://scontent-ort2-1.cdninstagram.com/vp/544c47a17ccbb620a858aef424e57f86/5CBED3D1/t51.2885-15/e35/49907131_231215451159728_8983612547527201443_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,357,357_httlzgdrez.jpg,
1744,BwgEEDZjLcT,,,,,"Closing in on a new Snow Duck Lodge Maple Syrup world record of 50 gallons!!! #snowducklodge #michigan #michiganders #michiganmaplesyrup #yooper #yoopers #maplesyrup #maplesyrupseason #syrup #sugar #cooking #outdoor #outdoors""",,,,,,
1745,BwgDupcDiT4,savepolarbearsco,857,148,12,"Muff is exhausted after a day of guarding the sugar shack! #snowducklodge #michigan #michiganders #michiganmaplesyrup #yooper #yoopers #maplesyrup #maplesyrupseason #pet #pets""","1555813887,""",1555816594,https://scontent-ort2-1.cdninstagram.com/vp/064cebc1b21f39c95556457b87036266/5D58D178/t51.2885-15/e35/57952129_2326863257360214_9160407711702478057_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,10,10_yanpjozggu.jpg,
1746,BwgAzdjpxoa,boldie24,69,277,56,"The fire is getting low, the wine is gone.  Might be time to settle in with a good book before hitting the hay.  Can\u2019t wait for the sunrise.  #campfire #menagewine #yessoup #layschips #doublestufforeos #camping #lakesuperior #upperpeninsula #yoopers #yopperlife #solo #sucks #stargazing""","1555812353,""",1555816595,https://scontent-ort2-1.cdninstagram.com/vp/14a55ff97dbea03da4ae4523bf78d0dc/5D53456B/t51.2885-15/e35/56414165_403473337112533_1048081480032055131_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,5,5_dezrdqfpdd.jpg,
1747,Bwf4yWuhWhb,rushj23,391,874,435,"Beautiful night in Marquette! #LakeSuperior \ud83d\udc99\n\n#YooperShirts #Marquette #marquettemi #MQT #TravelMarquette #49855 #michigan #yooper #yoopers #PureYooper #PureMichigan #Michiganders #DaYoop  #yooperstyle #uppermichigan #upperpeninsula #906 #pure906 #GreatLakes #YooperPeninsula #shareNMU""","1555808150,""",1555816596,https://scontent-ort2-1.cdninstagram.com/vp/b2635ee22258477a50c67792bf856004/5D780B13/t51.2885-15/e35/57244851_345696222728033_877628161819908190_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,194,194_ohctdvpjgr.jpg,
1748,BwfwfmYgiCd,melissajeananddean,838,"1,140","9,043","L'Anse side of the bay\n.\n.\n.\n.\n#puremichigan #lakesuperior #yoopers #yooper #upperpeninsulamichigan #uppermichigan #upperpeninsula #michigan""","1555803802,""",1555816596,https://scontent-ort2-1.cdninstagram.com/vp/ff6a810ce744e6a2d88c3d4c8bd2eee3/5D52A811/t51.2885-15/e35/56686090_666732157082957_1378341337474387973_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,2,2_atdauvifna.jpg,
1749,Bwfv3Zsg0Re,antdrift11,112,139,175,"Beautiful day! #marquettemi #lakesuperior #clearwater #rocks #uppermichigan #april #greatday #yoopers""","1555803473,""",1555816597,https://scontent-ort2-1.cdninstagram.com/vp/c26dbb3e7110a418d13878ac1da7aafa/5D706A24/t51.2885-15/e35/56569133_159443241738591_3590903775667609417_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,10,10_heozezqwce.jpg,
1750,BwfnAgHgWL7,mandylepisto,206,334,506,"Saturday canoeing adventures. \u201cIceberg, straight ahead!\u201d #Canoeing #UpperMichigan #UpperPeninsula #Yoopers #MichiganSpring #FrozenLake #PortageLake #CopperCountry #Finlanders #Saturday""","1555798829,""",1555816597,https://scontent-ort2-1.cdninstagram.com/vp/6861aca02e7ae79574eb69d4bf876c26/5D46A509/t51.2885-15/e35/s1080x1080/56894604_2366941016661463_7967278301976443899_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,16,16_ivnszecjex.jpg,
1751,BwfH_UkAyja,escmqt,"1,298","2,842",506,"Do your kids have a birthday coming up? Let us entertain them at Escape Marquette where the fun never ends! \nWhether the kids are experienced players, or new to escaping, they're sure to have the most memorable party yet!\n.\n.\n.\n.\n.\n#escapemarquette #escape #thingstodo #funthingstodo #funwithfriends #funwithfamily #dontforgetthekids #dosomethingdifferent #sharenmu #upperpeninsula #downtownmarquette #marquettemi #rainydayactivities #puremichigan #travelmarquette #activities #escaperoom #nightout #funforallages #allages #teamwork #groups #challenge #locallove #supportsmallbusiness #makingmemories #yoopers #northernmichiganuniversity #upnorth""","1555782566,""",1555816598,https://scontent-ort2-1.cdninstagram.com/vp/f85c7e060b8ff3e4e01f25be1a483803/5D77F7BA/t51.2885-15/e35/56958825_418891775343669_7542014596966985203_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,23,23_ylrhhmrkbr.jpg,
1752,BwfGk2pgf4s,,,,,"Saturday adventures in the Tomb! This team escaped with SECONDS to spare, would you?\n.\n.\n.\n.\n.\n#escapemarquette #escape #thingstodo #funthingstodo #funwithfriends #funwithfamily #dontforgetthekids #dosomethingdifferent #sharenmu #upperpeninsula #downtownmarquette #marquettemi #rainydayactivities #puremichigan #travelmarquette #activities #escaperoom #nightout #funforallages #allages #teamwork #groups #challenge #locallove #supportsmallbusiness #makingmemories #yoopers #northernmichiganuniversity #upnorth""",,,,,,
1753,BwfDWpZFEZJ,tamsmarti76,135,252,545,"#lakemichigan #puremichigan #yoopers #yooperlife""","1555780136,""",1555816599,https://scontent-ort2-1.cdninstagram.com/vp/175d2b4449b2d585f862872ead5cd68f/5D57C433/t51.2885-15/e35/57589913_1244745205690311_4609021791839384681_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,6,6_twiifmgxqk.jpg,
1754,Bwe94y1pzgK,nic_nac_0,202,198,327,"Thank you @orpheumhancock for the great time! We love the #keweenaw and all the #yoopers that came out to see us play. We can't wait to come up again! \u2764\ufe0f\ud83c\udf35\n.\n.\n.\n.\n.\n.\n#livemusic #liveforlivemusic #lumifunk #orpheumtheatre #hancock #mtu #michiganmade #michigantech #houghton #funk #sci #umphlove #phish  #grateful #lumi #funkybass #home #party""","1555777270,""",1555816600,https://scontent-ort2-1.cdninstagram.com/vp/3b10acc8c458e7904dd26cb3878d1fb8/5D42C47A/t51.2885-15/e35/57511877_313989889285587_3044909123583804801_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,54,54_uiiabmznpd.jpg,
