,0,1,2,3,4,5,6,7,8,9,10,11
1629,BwSOtkmg4Eb,carolg1954,"1,164",404,"2,284","Here come the dogwood blooms!\n.\n.\n.\n#germanridge #fiftyshades_of_twilight #fotocatchers  #hoosiernationalforest #indiana #backroads #countryroads #nature  #naturephotography #perrycountyindiana #forest  #sunset #sunrise #pocket_allnature #hoosiergrammers  #ig_great_pics  #exploreindiana  #myindiana #woods  #spring  #sun #sky  #trees  #myindiana #pickperry #dogwoodtree #blooms #dogwood""","1555349883,""",1555819775,https://scontent-ort2-1.cdninstagram.com/vp/5117b2e4605535479dbe48996a9cee9c/5D3B6EF1/t51.2885-15/e35/57180307_580581109114852_8432956298920176897_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,164,164_pacwgvwyem.jpg,
1630,BwR56uKgwVF,hannah_klewicki,190,234,39,"\ud83c\udf1e #trails #hiking #hikingadventure #djiosmopocket #indiana #hoosiernationalforest #nationalforest #hemlockcliffs #backpacking""","1555338981,""",1555819776,https://scontent-ort2-1.cdninstagram.com/vp/92dc60f48ac171d7110d45e3adbb7fd7/5D3CACBA/t51.2885-15/e35/55859310_370040133611830_1583942512509839794_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,45,45_vbyazcqzdh.jpg,
1631,BwQAPTPF1Cs,naturbnklr,135,362,808,"Hoosier holler / this was a nice spot. #beautifulplanett #ravine #holler #birdsong #soundscape #nature #naturesounds #naturalindiana #natureindiana #exploreindiana #hoosiernationalforest #onlyinindiana #nationalparks #naturelovers #hikingadventures #campingadventures #getoutside #livelifelarge""","1555276059,""",1555819777,https://scontent-ort2-1.cdninstagram.com/vp/a2fd98e3b269fedf7a4944c65378cb14/5CBE593F/t51.2885-15/e15/55851130_2151892958211175_4088842826239121628_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,41,41_bzmredtplp.jpg,
1632,BwPpv3PAXgr,kaarinadillabough,682,"1,313","2,308","What stories could this tell?\n.\n.\n\n#germanridge #fotocatchers  #hoosiernationalforest #indiana #backroads #countryroads  #perrycountyindiana  #hoosiergrammers  #ig_great_pics  #exploreindiana  #myindiana #pickperry #barn #rust #oldthings #chain #wood #farm""","1555263394,""",1555819778,https://scontent-ort2-1.cdninstagram.com/vp/fe18e83dc5812e32d96376be27f8d2f3/5D6F589D/t51.2885-15/e35/57210794_621253918338463_3344812152730248142_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,133,133_nrsqudrwhx.jpg,
1633,BwOLQW6g5jo,hannah_klewicki,190,234,39,"\u201cI like this place and could willingly waste my time in it\u201d\n-William Shakespeare \n#ospreypacks #nature #hoosiernationalforest #hemlockcliffs #indiana #djiosmopocket #backpacking #wilderness""","1555213853,""",1555819778,https://scontent-ort2-1.cdninstagram.com/vp/c0184013ade592875f9a500152ca2f43/5D560287/t51.2885-15/e35/57438326_677081542761972_687151049792728215_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,37,37_hlibhbtqdu.jpg,
1634,BwOC1FflPaa,sarahwilson713,200,136,176,"Today. Today was filled with the warmth of spring, dear friends, and hiking. And pizza. Don\u2019t forget pizza. \u2600\ufe0f\ud83c\udf31\ud83c\udf32\ud83c\udf33\u263a\ufe0f\ud83e\udd7e\ud83c\udf55""","1555209435,""",1555819779,https://scontent-ort2-1.cdninstagram.com/vp/5124f9c989a20f56a64d1effabbd3760/5D53DEB9/t51.2885-15/e35/55883499_433098014092265_8111976520187346955_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,43,43_dqtdupzeys.jpg,
1635,BwNYB6mFlIv,mcl2u2,209,173,187,"Sneak peak at what I got into today. \ud83e\udd18""","1555186996,""",1555819780,https://scontent-ort2-1.cdninstagram.com/vp/a519f6739b0acdb3bd512a42d95de543/5D3DB5E7/t51.2885-15/e35/56382773_126117181874867_3644503910185940012_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,19,19_uewcnkdnhk.jpg,
1636,BwNXN34ACRW,carolg1954,"1,164",404,"2,284","That brief moment of color before the sun bursts over the horizon. .\n.  #fiftyshades_of_twilight  #hoosiernationalforest #indiana #backroads  #nature  #egrets #perrycountyindiana #sun #spring  #wildlife #sunset #sunrise #pocket_allnature  #ig_great_pics  #myindiana #ohioriver #romeindiana #exploreindiana #sunshine_and_shorelines  #sunrise_and_sunsets #fotocatchers  #reflections #pickperry #twilight""","1555186570,""",1555819781,https://scontent-ort2-1.cdninstagram.com/vp/fbda8c4a7aa66c7f33e2a676a19d293d/5D59DB69/t51.2885-15/e35/55847255_1244379185714685_8007673371113710053_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,209,209_dzetaogdtk.jpg,
1637,BwNW3fNAJTe,,,,,"For a brief time some springs the redbud and dogwood trees are in bloom at the same time.  It\u2019s a beautiful sight when they are. .\n.\n\n#germanridge #fiftyshades_of_twilight #fotocatchers  #hoosiernationalforest #indiana #backroads #countryroads #nature  #naturephotography #perrycountyindiana #forest  #sunset #sunrise #pocket_allnature #hoosiergrammers  #ig_great_pics  #exploreindiana  #myindiana #woods  #spring  #sky  #trees  #sun #leaves  #myindiana  #redbud #flowers #dogwood #pickperry""",,,,,,
1638,BwM1iXTlLO3,amoenck,138,149,38,"Walk far enough and you find a lake and some internet. #hoosiernationalforest (ish) #finallyspringtime #hikingandcamping""","1555168912,""",1555819782,https://scontent-ort2-1.cdninstagram.com/vp/c4b75a037ca011c6f0bf164fd711a7ac/5D43279A/t51.2885-15/e35/56358379_2232845630377952_1855295116415054978_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_kqymjtptcm.jpg,
1639,BwLTGn0gC2K,ridgewalker01,"1,255",484,"1,459","Woodland Sunset. .\n.\n I haven\u2019t taken a sunset in quite a while but my pub is closed so I have an opportunity. .\n.\n.\n#germanridge #fiftyshades_of_twilight #fotocatchers  #hoosiernationalforest #indiana #backroads #countryroads #nature  #naturephotography #perrycountyindiana #forest  #sunset #sunrise #pocket_allnature #hoosiergrammers  #ig_great_pics  #exploreindiana  #myindiana #woods  #spring  #sun #sky  #trees  #myindiana #clouds #pickperry #sunrise_and_sunsets""","1555117304,""",1555819783,https://scontent-ort2-1.cdninstagram.com/vp/cc67ffe80e329fdd52da993f179cb86e/5D37D7C1/t51.2885-15/e35/56600021_290652078527488_6810544414199999426_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,204,204_iqvjyyazoh.jpg,
1640,BwKJeDhHDIx,indiehedera,406,509,497,"Mmmmm... spring. \ud83c\udf31\ud83c\udf38\u2601\ufe0f""","1555078699,""",1555819784,https://scontent-ort2-1.cdninstagram.com/vp/654d93cd242fd98f3e50e2b8e37f2d17/5D364AEA/t51.2885-15/e35/57071104_301787080698233_1830199746159972027_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,34,34_nezqtkhhcy.jpg,
1641,BwIS28phyzM,frenchlickresort,10.7k,329,"1,252","Being a cute pet is exhausting on #nationalpetday at #frenchlickresort!  #Repost @visitfrenchlickwestbaden with @get_repost\n\u30fb\u30fb\u30fb\nIt's #nationalpetday! To the surprise of many, #myfrenchlick is pet friendly! \nOur artisan shops, hotels, the #hoosiernationalforest, and even most of our restaurants outdoor seating is pet friendly! (Be sure to ask first!)""","1555016513,""",1555819784,https://scontent-ort2-1.cdninstagram.com/vp/da8895e7b2577857faa116c27ab5e44f/5D6EE7F8/t51.2885-15/e35/57487913_1064565700420159_2369638361570770573_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,108,108_svwsxjksup.jpg,
1642,BwINiruhx8Q,frenchlickresort,10.7k,329,"1,252","It's #nationalpetday! To the surprise of many, #myfrenchlick is pet friendly! \nOur artisan shops, hotels, the #hoosiernationalforest, and even most of our restaurants outdoor seating is pet friendly! (Be sure to ask first!)""","1555013725,""",1555819785,https://scontent-ort2-1.cdninstagram.com/vp/d0ca0873ce8fc02af6e81c7135d1c1fb/5D55B54F/t51.2885-15/e35/56213875_416527205828058_7221222219702343160_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,38,38_ddvuazqmvk.jpg,
1643,BwICEX8ln7o,infuseorganics,"2,608",518,381,"When visiting your local, state, and federal parks this summer please remember \u201cleave no trace\u201d. #getoutside #nationalparks #ohiostateparks #hockinghillsstatepark #hockinghillsohio #ohiometroparks #respectnature #hitthetrail #travel #leavenotrace #redrivergorge #hoosiernationalforest #waynenationalforest""","1555007710,""",1555819786,https://scontent-ort2-1.cdninstagram.com/vp/534384df33d47b2ab98fad845c2e28a4/5D3458A3/t51.2885-15/e35/54512160_135884274211462_6673236354154360415_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,139,139_kofkyiqjjf.jpg,
1644,BwGBsp_nFel,rich_of_the_woods,83,191,24,"Turkey camp a few years ago. All it did was rain. Before I could cook dinner after a long day I had to dry out my last pair of socks. Needless to say, I bought some Muck boots when I got back.""","1554940407,""",1555819786,https://scontent-ort2-1.cdninstagram.com/vp/481a34eb0c10893ffaa30f4c9afeb557/5D41024D/t51.2885-15/e35/56843784_1072307226280294_6202532894015151510_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_azqxqihzwy.jpg,
1645,BwF5wYOg7cx,filpix,55.1k,947,599,"Eagle\u2019s Roost .\n.\n #fiftyshades_of_twilight  #hoosiernationalforest #indiana #backroads  #nature  #perrycountyindiana #sun #spring  #wildlife #sunset #sunrise #pocket_allnature  #ig_great_pics  #myindiana #ohioriver #derbyindiana #exploreindiana  #sunrise_and_sunsets #fotocatchers #eagle #baldeagle #birds #pickperry #juvenilebaldeagle""","1554936243,""",1555819787,https://scontent-ort2-1.cdninstagram.com/vp/8090b19bffa8bb707839db0c8cb47551/5D514A12/t51.2885-15/e35/56410088_2328772170734506_4822424804906365603_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,127,127_nxoeujorfq.jpg,
1646,BwFyHBzAbJI,ejbeastie1,326,548,177,"#idesmorides2019 \n#idesmo \n#indyducati \n#deamwilderness \n#hoosiernationalforest""","1554932234,""",1555819788,https://scontent-ort2-1.cdninstagram.com/vp/40263bfb6c49e36447bd40950b7bbe4e/5D6FD310/t51.2885-15/e35/54732301_296943274553021_29459526837686685_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,3,3_nltzsvzlkb.jpg,
1647,BwFyDxaFlQP,industry_nine,61.6k,777,"2,082","Super pumped about my new road bike. \ud83e\udd19\n\ud83e\udd19\n\ud83e\udd19\n\ud83e\udd19\n\ud83e\udd19\n\ud83e\udd19\n#bike #bikes #biking #bikelife #bikestagram #mtb #mountainbike #mountainbiking #industrynine #sram #srammtb #specialized #specializedchisel #myi9 #industrynine #chisel #indiana #hoosiernationalforest #specializedbikes #whiskycarbon #rockshox #rockshoxsid""","1554932207,""",1555819789,https://scontent-ort2-1.cdninstagram.com/vp/e7ee7658a37976502f2ebf4c8e53ca7f/5D45C872/t51.2885-15/e35/55827164_379248622930164_5269326989315028043_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,221,221_piuxffddda.jpg,
1648,BwDwojAHxrc,a.grace2086,13,56,4,"Sun was shy that morning\n\n#hoosiernationalforest #patokalake #hemlockcliffs #nosleep #hallucinations""","1554864351,""",1555819789,https://scontent-ort2-1.cdninstagram.com/vp/5a698441c31ac432f41f581d44a4c438/5D707F64/t51.2885-15/e35/55886190_2277137732561003_5557578022931718368_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_cziqjmjbet.jpg,
1649,BwDCa-Zgz8F,born2traveldworld,"1,460",601,"1,403","Dark Horse .\n.\n.\n#romeindiana  #fiftyshades_of_twilight #fotocatchers #great_captures_nature #hoosiernationalforest #indiana #backroads #countryroads #nature  #natureaddictsun #naturephotography #perrycountyindiana #spring  #sky  #pocket_allnature #hoosiergrammers  #ig_great_pics  #allbeauty_addiction #exploreindiana #farm #horse #drafthorse  #pickperry""","1554840123,""",1555819790,https://scontent-ort2-1.cdninstagram.com/vp/020cc5ef06a27774ce317c0f47c29f5a/5D57401B/t51.2885-15/e35/54511942_429112297850504_6444765557583860235_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,167,167_ellldikoou.jpg,
1650,BwC-QFpnsew,mishra_prashant__,"3,147",283,153,"Hoosier National Forest beginning to awaken from winter slumber.....\n.\n.\n.\n.\n.\n#beautifulscenery #beautifullandscapes #beautifullandscape #landscapephotography #landscape #landscapes #instalandscape #instascenery #instabeutiful #instabeauty #scenerygram #travelphotography #travelphotoblog #travelingaround #wanderlust #wanderlost #wanderingaround #usaroadtrip #roadtripusa #highway #instatravel #americanroadtrip #americatrip #lostandlovingit #highways #indiana #hoosiernationalforest #travelindiana #truckerswife #truckerslifestyle""","1554837936,""",1555819791,https://scontent-ort2-1.cdninstagram.com/vp/527cea1c4607e6a1222cfc5be66a8862/5D39C439/t51.2885-15/e35/54800683_127120815104368_4360248652314350472_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,41,41_hyympvmkcl.jpg,
1651,BwCmXIEhkKs,lupevenzettimusic,"2,736","5,087",37,"Good ol\u2019 outdoors. \ud83d\udcf7: #shotoniphone .\n.\n.\n#nature #hoosiernationalforest #photography #muscatatuck #indiana #adobelightroom #vscocam""","1554825411,""",1555819792,https://scontent-ort2-1.cdninstagram.com/vp/6d74a5996c8b58518610b7468610a754/5D32C149/t51.2885-15/e35/54732162_2289122604498459_2931756678011509479_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,27,27_lsegpcdyme.jpg,
1652,BwCZAS4n6NB,simplysavvyphoto,"1,673","1,498",168,"Remembering you standing quiet in the rain \nAs I ran to your heart to be near \nAnd we kissed as the sky fell in \nHolding you close \nHow I always held close in your fear""","1554818408,""",1555819793,https://scontent-ort2-1.cdninstagram.com/vp/ba2368b5cc34f1e39eda513e66113f50/5D778201/t51.2885-15/e35/56496458_2835976126429043_32489631586120120_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,39,39_pshvgmqtyx.jpg,
1653,BwAFlPYgX5d,,,,,"A pair of juvenile bald eagles doing midair acrobatics. .\n.\n #fiftyshades_of_twilight  #hoosiernationalforest #indiana #backroads  #nature  #perrycountyindiana #sun #winter  #wildlife #sunset #sunrise #pocket_allnature  #ig_great_pics  #myindiana #ohioriver #derbyindiana #exploreindiana  #sunrise_and_sunsets #fotocatchers #eagle #baldeagle #birds #pickperry #juvenilebaldeagle""",,,,,,
1654,Bv-ir3NH6im,goalzero,193.9k,995,"1,893","MTB 4Runner. #4runner #camp #rooftoptent #rooftoptentliving #alucabshadowawning #alucab #toyota4runner #4thgen4runner #toyota #4runnersdaily #4runnerfreaks #4runnerlife #hoosiernationalforest #overlanding #overlandindiana #overland""","1554689266,""",1555819794,https://scontent-ort2-1.cdninstagram.com/vp/fb0c213d2c54a7b3288644ef40cd43df/5D77B113/t51.2885-15/e35/56985595_174591146864088_6137807569735336249_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,56,56_uwavfrppnn.jpg,
1655,Bv-LgvNnEnk,santacruzbicycles,864.1k,467,"1,722","Midnight decent to Crooked Creek Lake in yellowwood State Forest. #scottfromindy #hoosiernationalforest #ridensmile #allnightride #mtb #mtblife #optoutside #midnightrider #singletrack""","1554677116,""",1555819795,https://scontent-ort2-1.cdninstagram.com/vp/e61e332bd01bb30805bfeb0de84212bf/5D32F6B4/t51.2885-15/e35/56293863_404117300382455_7886147831084734550_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,34,34_hybifmrvwu.jpg,
1656,Bv-D8gnApcI,colegri,16,22,1,"Climbing to the top of this fire tower was one of the most nerve wracking experiences I've had in a while. I couldn't even imagine having to sit at the top of it for 10 hours watching for fires. Turns out I'm still a huge scaredy cat off rope. \n#optoutside #adventureisoutthere #hikingadventures #deamwilderness #hoosiernationalforest #sorryforthespam""","1554673149,""",1555819795,https://scontent-ort2-1.cdninstagram.com/vp/e65ea4bfdeecf0bec72897ffad2c186c/5D386CE1/t51.2885-15/e35/55890567_138665750519059_3044702186775213575_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,63,63_ioxwprvowf.jpg,
1657,Bv90b16ARaN,pas812,"3,587",791,"1,848","Wild Turkey gobbler giving me the evil eye. .\n.\n.\n#germanridge  #fiftyshades_of_twilight #fotocatchers #great_captures_nature #hoosiernationalforest #indiana #backroads #countryroads #nature  #natureaddictsun #naturephotography #perrycountyindiana #spring  #trees #sky #woods #sunset #sunrise #pocket_allnature #hoosiergrammers  #ig_great_pics  #allbeauty_addiction #exploreindiana #wildlife #wildturkey #turkey #bird #pickperry\n#gobbler""","1554665018,""",1555819796,https://scontent-ort2-1.cdninstagram.com/vp/27b49dff8671c977d5bfd86702a0efc3/5D3DB878/t51.2885-15/e35/55842841_291667451759762_6010283142140478557_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,133,133_ldigsbdnba.jpg,
1658,Bv9WpIFhIFM,bexinthewoods,377,419,158,"It\u2019s your land, get out there and enjoy it! \n#hoosiernationalforest \n#morelmushrooms #morels #mushrooms #walkinthewoods #indiana #publiclands #spring""","1554649398,""",1555819797,https://scontent-ort2-1.cdninstagram.com/vp/4a6fb1cdd2fa4973a690a207417d2215/5D7403BC/t51.2885-15/e35/54511271_401446720669307_1083968848372367509_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,38,38_joyzmisxfp.jpg,
1659,Bv8f5tgnVF7,santacruzbicycles,864.1k,467,"1,722","Middle of the night in the middle of the Woods. Jumping through the window of opportunity. Sunday ride on a Saturday night 7-1am #yellowwoodstateforest #hoosiernationalforest #rideorsit #ridensmile #nightintheforest #allnightride #scottfromindy""","1554620698,""",1555819798,https://scontent-ort2-1.cdninstagram.com/vp/ac7a9bc9e40dd3fd2d9094d6ecc22830/5D5910A8/t51.2885-15/e35/55892830_127814928313575_3634625320310136402_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,21,21_mkfztdkfdj.jpg,
1660,Bv8BRusHHA-,cgates30,825,"1,012",711,"what.a.day. \ud83c\udf24\n.\n.\n.\n.\n.\n#weekendvibes #weekend #saturday #rescuedogsofinstagram #rescue #rescuepetsofinstagram #rescuedog #dogsofinstagram #dogsthathike #morninghike #yeti #mountaincur #mountaincurmix #rayneethepup #kayaking #kayakfishing #kayakingadventures #lakecelina #hoosiernationalforest #thegreatoutdoors #thegreatoutdogs #mountsaintfrancis #indianatrails #indianalakes #pelicankayak #sundolphin #sundolphinkayaks""","1554604642,""",1555819799,https://scontent-ort2-1.cdninstagram.com/vp/74331bc448606cc13e7c1e967e31d052/5D55C629/t51.2885-15/e35/56716446_665618167208529_4673604465995527921_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,50,50_xsdonfjehi.jpg,
1661,Bv7oXWJF16K,thehikingbigfoot,"1,805","1,598",213,"Backcountry defined: sparsely inhabited rural areas; wilderness. Hiking on the Knobstone Trail - Spurgeon Hollow #backcountry #wilderness  #backpacking #nationalforests #hoosiernationalforest #hiking #wanderlust #nature #knobstonetrail #forest #adventure #getoutside""","1554591580,""",1555819800,https://scontent-ort2-1.cdninstagram.com/vp/e64ddc6c0c5954091ccccff8f342a0a7/5D3FDDE3/t51.2885-15/e35/54512819_412602122888729_6124476695617002224_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,107,107_lvofwscmxr.jpg,
1662,Bv7m0zmBCN1,pupsdoingstuff,"2,710","1,652",25,"It was a good day to take a hike and find cool treasures in nature\n-\n#lordbaelish #lordbaelishthesheltie #sheltie #shetlandsheepdog #sheltiesofinstagram #dogsofig #dogsofinstagram #puppy #herdingdog #puppiesofinstagram #indiana #indianadog #spring #indiananature #hoosiernationalforest #hikingdog #dogsonadventures #dailyfluff #canineenrichment""","1554590773,""",1555819801,https://scontent-ort2-1.cdninstagram.com/vp/baec411dbdd3b0d89c38e32aa8641771/5D3D1DD9/t51.2885-15/e35/53165352_275912536680857_4080333979253227549_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,42,42_ugratknisk.jpg,
1663,Bv7lMXWhS7T,mynameisgravity,45,53,16,"I swear this place rebuilt my soul last year, at the same time that it broke me so I could survive the mighty #dirtykanza . I am envious of basically everyone I follow riding in the mountains lately, but #spring over #roadslikethese is absolutely my favorite. Thank you @derek_and_stuff for the navigation and grandpa jokes, and may the countdown-to-Kansas round two begin!""","1554589918,""",1555819802,https://scontent-ort2-1.cdninstagram.com/vp/86de52cb14315c71d73c40c52c427480/5D37CE2F/t51.2885-15/e35/54513385_2285813888342176_5961789565369692892_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,35,35_lcvshbzgbd.jpg,
1664,Bv7ZVn1DHA4,tt18379,164,326,199,"Made it to #louisville! Had a great visit at #cataractfalls, an AWESOME lunch at #lousdiner in #cloverdale, then a relaxing drive through #hoosiernationalforest. #IN4WA #Indiana4WheelAdventures #4X4 #OffRoad #Wheelin #Wheeling #FourWheelDrive #4Low""","1554583702,""",1555819803,https://scontent-ort2-1.cdninstagram.com/vp/c88c06caede806eb219b9524a34bbbc1/5D367A3F/t51.2885-15/e35/54513703_310593919625808_5833661346967606654_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,42,42_ueiqbdrday.jpg,
1665,Bv7WDCWn5aG,erin.crabtree,278,283,26,"#hoosiernationalforest #camping #trip #jeeppatriotaroundtheworld #jeep #jeeppatriot""","1554581977,""",1555819803,https://scontent-ort2-1.cdninstagram.com/vp/1a007775ffef2da21995dd901e2686ef/5D5648D0/t51.2885-15/e35/54512149_1258776954281860_37309278412770780_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,39,39_fndguoqsfr.jpg,
1666,Bv631iKnlK2,emily.murphey,105,166,844,"Had a nice hike on the #hemlockcliffstrail in the #hoosiernationalforest this morning""","1554566138,""",1555819804,https://scontent-ort2-1.cdninstagram.com/vp/7340d998eade5b0623091475aaa95cdf/5D6ECD1F/t51.2885-15/e35/54511393_324528628261419_8927180911282644228_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,15,15_urnwzrsvqz.jpg,
1667,Bv62VydA1yO,punchybanny,205,831,172,"Still Waters\n.\n.\n.\n #fiftyshades_of_twilight  #hoosiernationalforest #indiana #backroads  #nature  #egrets #perrycountyindiana #sun #spring  #wildlife #sunset #sunrise #pocket_allnature  #ig_great_pics  #myindiana #ohioriver #romeindiana #exploreindiana #sunshine_and_shorelines  #sunrise_and_sunsets #fotocatchers #egret #birds #reflections  #heron #blueheron #greatblueheron #pickperry""","1554565353,""",1555819805,https://scontent-ort2-1.cdninstagram.com/vp/ee704b78c62f34d8c49a5e016e1d2115/5D397A20/t51.2885-15/e35/54220657_126089618538830_2647411638620898976_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,195,195_oehoamrbhx.jpg,
1668,Bv4T7lugxrm,rose909405,"2,549","1,184","2,463","Eagles in Flight.\nI am so happy with my new camera, you cannot imagine how far away and high these birds were. I\u2019ve cropped the images severely and still have a useable photo. ..\n.\n #fiftyshades_of_twilight  #hoosiernationalforest #indiana #backroads  #nature  #perrycountyindiana #sun #spring  #wildlife #sunset #sunrise #pocket_allnature  #ig_great_pics  #myindiana #ohioriver #derbyindiana #exploreindiana  #fotocatchers #birds #sky #eagle #baldeagle #pickperry #eagles""","1554480204,""",1555819806,https://scontent-ort2-1.cdninstagram.com/vp/95b76996d896209737651a2c6c9c8044/5D3C2F1F/t51.2885-15/e35/54800453_2018655908436138_2049325642181993804_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,177,177_tyqkqmwlwz.jpg,
1669,Bv2r1o5gcv1,hallek16,192,305,444,"Not a bad set up for the night after hiking 11 miles #hoosiernationalforest #deamwilderness #optoutside #adventureisoutthere #hikingculture""","1554425629,""",1555819807,https://scontent-ort2-1.cdninstagram.com/vp/d6c8356fcc28948b02e77c815c296d23/5D701D92/t51.2885-15/e35/54513402_897436080595546_2671485128591455945_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,93,93_tmxemsqekf.jpg,
1670,Bv2jsFklIP8,travelerspassport,70k,"2,436",324,"This beautiful orb weaver was rather photogenic and could have cared less about the travellers on this steep climb. Cant wait to get back and start using the built in macro feature of the new S10+. Should really help capture the smaller life forms when I'm out and about. \n#hiking #hiddentreasures #hikingadventures #hoosiernationalforest #camping #adventurer  #optoutside""","1554421357,""",1555819808,https://scontent-ort2-1.cdninstagram.com/vp/40a343927626e1d340a89f38693669bf/5D3C9AF6/t51.2885-15/e35/54512077_311853246173343_2179868639050133785_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,25,25_mlwdoapkkr.jpg,
1671,Bv2Pz3VnpOh,hoosierfishandfowl,282,322,462,"Adventures in backpacking this summer... That's my summer theme as my son tests out the #hammock for our upcoming #camping trips. #backpacking #indiana #hoosiernationalforest""","1554410935,""",1555819808,https://scontent-ort2-1.cdninstagram.com/vp/48eb90f677987e135a6d59028d41f535/5D4197A1/t51.2885-15/e35/54230475_338871733406232_6310570641423784228_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,35,35_qnsbjklrte.jpg,
1672,Bv1iFRwntyy,indiehedera,406,509,497,"I\u2019m just gonna tempt you all with detail shots; here\u2019s the base of the Death March diorama. \ud83d\udeb2\ud83c\udf32\u26b0\ufe0f""","1554386960,""",1555819812,https://scontent-ort2-1.cdninstagram.com/vp/f57ff884d85782030ddd86878ad84cf0/5D733891/t51.2885-15/e35/54446596_402678620531915_6562056985212992314_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,32,32_yizfptxagg.jpg,
1673,Bv1Uvg5h-GE,adoradoodle1,504,"1,058",53,"Is it warm enough to camp?\n\u2022\n\u2022\n\u2022\n#dogs#dogswhocamp #doodles #doodlesofinstagram #dogswhohike #tbt #camping #irishgoldendoodles #getoutdoors #tbthursday #indiana #hoosiernationalforest #dogsofinstagram #dogsofinstaworld #dogsonadventures""","1554379966,""",1555819812,https://scontent-ort2-1.cdninstagram.com/vp/e12b6c4ef12403db7b08b574b711b9b6/5D3AC4B4/t51.2885-15/e35/54512636_711898129241631_2054082920889057759_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,47,47_lytwihbtaf.jpg,
1674,BvxFX93AOZq,viktorijagercman,32.5k,"3,455",280,"It\u2019s that time of year when love is in the air! \ud83e\udd83\n.\n.\n.\n#magnetindiana  #fiftyshades_of_twilight #fotocatchers #great_captures_nature #hoosiernationalforest #indiana #backroads #countryroads #nature  #natureaddictsun #naturephotography #perrycountyindiana #spring  #trees #sky #woods #sunset #sunrise #pocket_allnature #hoosiergrammers  #ig_great_pics  #allbeauty_addiction #exploreindiana #wildlife #wildturkey #turkey #bird #pickperry""","1554237691,""",1555819813,https://scontent-ort2-1.cdninstagram.com/vp/4e2c40206a15e7acc7d169362c50e5d0/5D3DC796/t51.2885-15/e35/53309140_355602905054880_7900972309896504871_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,151,151_sisvnskeuu.jpg,
1675,BvwkDESnKca,dinoseries,876,189,39,"Teeny, tiny Death March! Finally got around to repairing and improving this diorama; more pics soon. \ud83d\udeb2""","1554220218,""",1555819814,https://scontent-ort2-1.cdninstagram.com/vp/8364832997be466011e3916e67205f22/5D36DFC8/t51.2885-15/e35/54512782_181871106133173_6370178275186793078_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,59,59_sfdlkpvvdd.jpg,
